site,sampling_method,sample,sampling_area,organism_group,taxon,body_mass,body_length,body_weight_units,body_length_units,count,multiplier
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,1.16e-5,1.18,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,5.09e-6,0.85,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,8.44e-6,1.04,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,3.62e-5,1.86,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,9.71e-6,1.1,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,8.64e-6,1.05,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,3.81e-5,1.9,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,4.52e-6,0.81,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,1.04e-5,1.13,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,2.22e-5,1.53,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,5.63e-5,2.22,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,1.68e-5,1.37,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,9.71e-6,1.1,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,2.08e-5,1.49,g,mm,1,16.666666666666668
Burnet Tributary,surber,2,0.06,macroinvertebrate,Pycnocentria,4.52e-6,0.81,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,6.04e-6,0.91,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,2.01e-5,1.47,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,3.71e-5,1.88,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,9.93e-6,1.11,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,1.06e-5,1.14,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,6.21e-6,0.92,g,mm,1,16.666666666666668
Burnet Tributary,surber,2,0.06,macroinvertebrate,Pycnocentria,1.06e-5,1.14,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,5.82e-5,2.25,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,3.86e-5,1.91,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,1.02e-5,1.12,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,1.62e-5,1.35,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,1.16e-5,1.18,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,1.16e-5,1.18,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,1.16e-5,1.18,g,mm,1,16.666666666666668
Burnet Tributary,surber,2,0.06,macroinvertebrate,Pycnocentria,1.11e-5,1.16,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Pycnocentria,1.36e-5,1.26,g,mm,1,16.666666666666668
Chasm,surber,2,0.06,macroinvertebrate,Pycnocentrodes,4.66e-6,0.82,g,mm,1,16.666666666666668
Charming,surber,2,0.06,macroinvertebrate,Scirtidae,1.51e-5,1.84,g,mm,1,16.666666666666668
Charming,surber,2,0.06,macroinvertebrate,Scirtidae,1.69e-5,1.91,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Scirtidae,6.93e-6,1.43,g,cm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Scirtidae,6.2e-6,1.38,g,cm,1,16.666666666666668
Kiwi,surber,2,0.06,macroinvertebrate,Scirtidae,1.52865e-4,3.89,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Scirtidae,7.54e-6,1.47,g,cm,1,16.666666666666668
Stream Y,surber,2,0.06,macroinvertebrate,Scirtidae,5.8e-6,1.35,g,mm,1,16.666666666666668
Kiwi,surber,2,0.06,macroinvertebrate,Scirtidae,1.41038e-4,3.79,g,mm,1,16.666666666666668
Charming,surber,2,0.06,macroinvertebrate,Scirtidae,8.71e-6,1.54,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,1.02948e-4,2.38,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,5.63e-5,1.87,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,1.22365e-4,2.55,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,2.35e-5,1.32,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,1.41197e-4,2.7,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Spaniocerca,4.43e-5,1.7,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,1.04034e-4,2.39,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,2.53e-5,1.36,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,5.26e-5,1.82,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,7.08e-5,2.05,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,1.49187e-4,2.76,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,6.33e-5,1.96,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,7.98e-5,2.15,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,3.52e-5,1.55,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Spaniocerca,4.7e-5,1.74,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Spaniocerca,2.49e-5,1.35,g,mm,1,16.666666666666668
Granity,surber,2,0.06,macroinvertebrate,Spaniocerca,3.52e-5,1.55,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,1.63095e-4,2.86,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,3.57e-5,1.56,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,2.68e-5,1.39,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,6.01e-5,1.92,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,4.37e-5,1.69,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,2.09379e-4,3.16,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,1.36016e-4,2.66,g,mm,1,16.666666666666668
Stream X,surber,2,0.06,macroinvertebrate,Spaniocerca,1.17e-5,1,g,mm,1,16.666666666666668
Stream X,surber,2,0.06,macroinvertebrate,Spaniocerca,3.13e-6,0.59,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,9.87e-5,2.34,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,6.41e-5,1.97,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,5.4e-5,1.84,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,8.75e-5,2.23,g,mm,1,16.666666666666668
Stream X,surber,2,0.06,macroinvertebrate,Spaniocerca,3.30112e-4,3.79,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,1.2357e-4,2.56,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,5.93e-5,1.91,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,7.26e-5,2.07,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,5.26e-5,1.82,g,mm,1,16.666666666666668
Stream X,surber,2,0.06,macroinvertebrate,Spaniocerca,2.31e-5,1.31,g,mm,1,16.666666666666668
Stream X,surber,2,0.06,macroinvertebrate,Spaniocerca,1.01e-5,0.94,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,4.18e-5,1.66,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,7e-5,2.04,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,2.09e-5,1.26,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,2.44164e-4,3.36,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,5.86e-5,1.9,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,5.7e-5,1.88,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,2.73e-5,1.4,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,1.4251e-4,2.71,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,5.63e-5,1.87,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Spaniocerca,7.71e-5,2.12,g,mm,1,16.666666666666668
Stream X,surber,2,0.06,macroinvertebrate,Spaniocerca,2.53e-5,1.36,g,mm,1,16.666666666666668
Lankey,surber,2,0.06,macroinvertebrate,Stenoperla,1.25482e-4,4.27,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Stenoperla,8.4527e-4,7.64,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Stenoperla,0.00748678,14.86,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Stenoperla,0.006892741,14.49,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Stenoperla,6.08126e-4,6.91,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Tanypodinae,0.002642216,5.94,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Tanypodinae,6.81646e-4,3.61,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Tanypodinae,0.001294711,4.57,g,mm,1,16.666666666666668
Lankey,surber,2,0.06,macroinvertebrate,Tanypodinae,1.66432e-4,2.15,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Tanypodinae,0.003533824,6.61,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Tanypodinae,2.70439e-4,2.57,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Tanypodinae,0.001196947,4.44,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Tanypodinae,9.13403e-4,4.02,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Tanypodinae,3.72155e-4,2.89,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Tanypodinae,0.00183977,5.2,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Tanypodinae,6.81646e-4,3.61,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Tanypodinae,0.001146301,4.37,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Tanypodinae,4.46463e-4,3.09,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Tanypodinae,7.72554e-4,3.78,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Tanypodinae,0.00111798,4.33,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Taraperla,4.63e-5,1.73,g,mm,1,16.666666666666668
Kiwi,surber,2,0.06,macroinvertebrate,Tipulidae,0.001072229,10.68,g,mm,1,16.666666666666668
Burnet Tributary,surber,2,0.06,macroinvertebrate,Zelandobius,7.91e-5,1.47,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,4.56e-5,1.07,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,3.71e-5,0.95,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,9.07e-5,1.59,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,3.20224e-4,3.29,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,9.36e-5,1.62,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,2.30178e-4,2.72,g,mm,1,16.666666666666668
Burnet Tributary,surber,2,0.06,macroinvertebrate,Zelandobius,6.56e-5,1.32,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,4.2e-5,1.02,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,9.07e-5,1.59,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,2.5418e-4,2.88,g,mm,1,16.666666666666668
Burnet Tributary,surber,2,0.06,macroinvertebrate,Zelandobius,8.19e-5,1.5,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,3.13498e-4,3.25,g,mm,1,16.666666666666668
Coorang,surber,2,0.06,macroinvertebrate,Zelandobius,3.05176e-4,3.2,g,mm,1,16.666666666666668
Coorang,surber,2,0.06,macroinvertebrate,Zelandobius,2.74421e-4,3.01,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,3.61843e-4,3.53,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,5.01e-5,1.13,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,1.70754e-4,2.29,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,2.14265e-4,2.61,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,9.57e-5,1.64,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,1.31501e-4,1.97,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,6.48e-5,1.31,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,1.1571e-4,1.83,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,2.10009e-4,2.58,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Zelandobius,1.77e-5,0.62,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,8.19e-5,1.5,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,1.07073e-4,1.75,g,mm,1,16.666666666666668
Burnet Tributary,surber,2,0.06,macroinvertebrate,Zelandobius,5.32e-5,1.17,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,5.73e-5,1.22,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,3.06e-5,0.85,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,1.24629e-4,1.91,g,mm,1,16.666666666666668
Burnet Tributary,surber,2,0.06,macroinvertebrate,Zelandobius,1.23498e-4,1.9,g,mm,1,16.666666666666668
Burnet Tributary,surber,2,0.06,macroinvertebrate,Zelandobius,7.27e-5,1.4,g,mm,1,16.666666666666668
Coorang,surber,2,0.06,macroinvertebrate,Zelandobius,0.0013849,7.65,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,1.89275e-4,2.43,g,mm,1,16.666666666666668
Coorang,surber,2,0.06,macroinvertebrate,Zelandobius,0.001745064,8.74,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,1.38529e-4,2.03,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,2.69e-5,0.79,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Zelandobius,5.73e-5,1.22,g,mm,1,16.666666666666668
Coorang,surber,2,0.06,macroinvertebrate,Zelandobius,1.61798e-4,2.22,g,mm,1,16.666666666666668
Coorang,surber,2,0.06,macroinvertebrate,Zelandobius,1.03908e-4,1.72,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,1.7205e-4,2.3,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,4.34e-5,1.04,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,1.10279e-4,1.78,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,3.85e-5,0.97,g,mm,1,16.666666666666668
Coorang,surber,2,0.06,macroinvertebrate,Zelandobius,8.29e-5,1.51,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Zelandobius,2.00219e-4,2.51,g,mm,1,16.666666666666668
Italian,surber,2,0.06,macroinvertebrate,Zelandobius,7.91e-5,1.47,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,1.8658e-4,2.41,g,mm,1,16.666666666666668
Burnet Tributary,surber,2,0.06,macroinvertebrate,Zelandobius,8.29e-5,1.51,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,2.04391e-4,2.54,g,mm,1,16.666666666666668
Coorang,surber,2,0.06,macroinvertebrate,Zelandobius,0.001295067,7.36,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Zelandobius,2.52e-5,0.76,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,1.97459e-4,2.49,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Zelandobius,1.4814e-4,2.11,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,2.33123e-4,2.74,g,mm,1,16.666666666666668
Burnet Tributary,surber,2,0.06,macroinvertebrate,Zelandobius,7.82e-5,1.46,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Zelandobius,2.29e-5,0.72,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,1.85238e-4,2.4,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,4.41726e-4,3.96,g,mm,1,16.666666666666668
Burnet Tributary,surber,2,0.06,macroinvertebrate,Zelandobius,7.63e-5,1.44,g,mm,1,16.666666666666668
Chasm,surber,2,0.06,macroinvertebrate,Zelandobius,3.51e-5,0.92,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,3.05176e-4,3.2,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,1.70754e-4,2.29,g,mm,1,16.666666666666668
Coorang,surber,2,0.06,macroinvertebrate,Zelandobius,7.27e-5,1.4,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Zelandobius,7.82e-5,1.46,g,mm,1,16.666666666666668
Burnet Tributary,surber,2,0.06,macroinvertebrate,Zelandobius,1.58023e-4,2.19,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,2.3906e-4,2.78,g,mm,1,16.666666666666668
Burnet Tributary,surber,2,0.06,macroinvertebrate,Zelandobius,8.77e-5,1.56,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,1.40906e-4,2.05,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Zelandobius,1.68174e-4,2.27,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,1.7335e-4,2.31,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Zelandobius,1.26902e-4,1.93,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,1.78593e-4,2.35,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,3.35579e-4,3.38,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Zelandobius,1.03908e-4,1.72,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Zelandobius,4.12e-5,1.01,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,2.58793e-4,2.91,g,mm,1,16.666666666666668
Lankey,surber,2,0.06,macroinvertebrate,Zelandobius,5.73e-5,1.22,g,mm,1,16.666666666666668
Burnet Tributary,surber,2,0.06,macroinvertebrate,Zelandobius,1.03908e-4,1.72,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,2.30178e-4,2.72,g,mm,1,16.666666666666668
Lankey,surber,2,0.06,macroinvertebrate,Zelandobius,5.25e-5,1.16,g,mm,1,16.666666666666668
Burnet Tributary,surber,2,0.06,macroinvertebrate,Zelandobius,2.10009e-4,2.58,g,mm,1,16.666666666666668
Burnet Tributary,surber,2,0.06,macroinvertebrate,Zelandobius,5.32e-5,1.17,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,2.79184e-4,3.04,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,1.21251e-4,1.88,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,3.78003e-4,3.62,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,2.11423e-4,2.59,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Zelandobius,7.91e-5,1.47,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Zelandobius,1.10279e-4,1.78,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Zelandobius,7.09e-5,1.38,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,3.05176e-4,3.2,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,2.14265e-4,2.61,g,mm,1,16.666666666666668
Coorang,surber,2,0.06,macroinvertebrate,Zelandobius,5.09e-5,1.14,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,1.90629e-4,2.44,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,2.69692e-4,2.98,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,2.43555e-4,2.81,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Zelandobius,1.02862e-4,1.71,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,2.11423e-4,2.59,g,mm,1,16.666666666666668
Burnet Tributary,surber,2,0.06,macroinvertebrate,Zelandobius,6.74e-5,1.34,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,1.59277e-4,2.2,g,mm,1,16.666666666666668
Murray,surber,2,0.06,macroinvertebrate,Zelandobius,6.48e-5,1.31,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Zelandobius,3e-5,0.84,g,mm,1,16.666666666666668
Burnet Tributary,surber,2,0.06,macroinvertebrate,Zelandobius,5.73e-5,1.22,g,mm,1,16.666666666666668
Coorang,surber,2,0.06,macroinvertebrate,Zelandobius,5.97e-5,1.25,g,mm,1,16.666666666666668
Burnet Tributary,surber,2,0.06,macroinvertebrate,Zelandobius,2.95314e-4,3.14,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,2.27249e-4,2.7,g,mm,1,16.666666666666668
Coorang,surber,2,0.06,macroinvertebrate,Zelandobius,1.94715e-4,2.47,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,2.95314e-4,3.14,g,mm,1,16.666666666666668
Coorang,surber,2,0.06,macroinvertebrate,Zelandobius,5.01e-5,1.13,g,mm,1,16.666666666666668
Coorang,surber,2,0.06,macroinvertebrate,Zelandobius,1.36169e-4,2.01,g,mm,1,16.666666666666668
Coorang,surber,2,0.06,macroinvertebrate,Zelandobius,3.98e-5,0.99,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,1.45712e-4,2.09,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,2.69692e-4,2.98,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Zelandobius,2.08e-5,0.68,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,3.65409e-4,3.55,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,2.64997e-4,2.95,g,mm,1,16.666666666666668
Burke,surber,2,0.06,macroinvertebrate,Zelandobius,3.78e-5,0.96,g,mm,1,16.666666666666668
One Horse Creek,surber,2,0.06,macroinvertebrate,Zelandobius,2.87e-5,0.82,g,mm,1,16.666666666666668
Coorang,surber,2,0.06,macroinvertebrate,Zelandobius,6.52907e-4,4.96,g,mm,1,16.666666666666668
Coorang,surber,2,0.06,macroinvertebrate,Zelandobius,4.2445e-4,3.87,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,2.95314e-4,3.14,g,mm,1,16.666666666666668
Burnet Tributary,surber,2,0.06,macroinvertebrate,Zelandobius,3.64e-5,0.94,g,mm,1,16.666666666666668
Lankey,surber,2,0.06,macroinvertebrate,Zelandobius,6.31e-5,1.29,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,2.30178e-4,2.72,g,mm,1,16.666666666666668
Burnett,surber,2,0.06,macroinvertebrate,Zelandobius,2.42053e-4,2.8,g,mm,1,16.666666666666668
Coalbrookedale,surber,2,0.06,macroinvertebrate,Zelandobius,5.64e-5,1.21,g,mm,1,16.666666666666668
Coorang,surber,2,0.06,macroinvertebrate,Zelandobius,9.47e-5,1.63,g,mm,1,16.666666666666668
